pl_pnum	pl_bmassj	st_teff	st_mass	st_rad	st_metfe	B_V	nuts	st_metfe		multiP
2	21.42	4137	2.8	49	-1		4137	-1	2	-1
2	12.47	4137	2.8	49	-1		4137	-1	2	-1
3		5524		0.88	-0.951		5524	-0.951	3	-0.951
3		5524		0.88	-0.951		5524	-0.951	3	-0.951
3		5524		0.88	-0.951		5524	-0.951	3	-0.951
2		4625		0.66	-0.911		4625	-0.911	2	-0.911
2		4625		0.66	-0.911		4625	-0.911	2	-0.911
3		4347	0.51	0.49	-0.85		4347	-0.85	3	-0.85
3		4347	0.51	0.49	-0.85		4347	-0.85	3	-0.85
3		4347	0.51	0.49	-0.85		4347	-0.85	3	-0.85
3		5502		0.68	-0.827		5502	-0.827	3	-0.827
3		5502		0.68	-0.827		5502	-0.827	3	-0.827
3		5502		0.68	-0.827		5502	-0.827	3	-0.827
2		6031	0.78	0.95	-0.786		6031	-0.786	2	-0.786
2		6031	0.78	0.95	-0.786		6031	-0.786	2	-0.786
3		5711	0.81	1.35	-0.777		5711	-0.777	3	-0.777
3		5711	0.81	1.35	-0.777		5711	-0.777	3	-0.777
3		5711	0.81	1.35	-0.777		5711	-0.777	3	-0.777
2		4559		0.65	-0.748		4559	-0.748	2	-0.748
2		4559		0.65	-0.748		4559	-0.748	2	-0.748
2		5788	0.77	0.72	-0.718		5788	-0.718	2	-0.718
2		5788	0.77	0.72	-0.718		5788	-0.718	2	-0.718
2	0.117	6022	1.32	1.85	-0.674		6022	-0.674	2	-0.674
2	0.25	6022	1.32	1.85	-0.674		6022	-0.674	2	-0.674
2		4208	0.52	0.55	-0.67		4208	-0.67	2	-0.67
2		4208	0.52	0.55	-0.67		4208	-0.67	2	-0.67
4		5739	0.77	1.03	-0.618		5739	-0.618	4	-0.618
4		5739	0.77	1.03	-0.618		5739	-0.618	4	-0.618
4		5739	0.77	1.03	-0.618		5739	-0.618	4	-0.618
4		5739	0.77	1.03	-0.618		5739	-0.618	4	-0.618
2		5544		0.84	-0.588		5544	-0.588	2	-0.588
2		5544		0.84	-0.588		5544	-0.588	2	-0.588
2		4257	0.53	0.52	-0.572		4257	-0.572	2	-0.572
2		4257	0.53	0.52	-0.572		4257	-0.572	2	-0.572
3		6363	1.1	1.75	-0.57		6363	-0.57	3	-0.57
3	0.155	6363	1.1	1.75	-0.57		6363	-0.57	3	-0.57
3	0.118	6363	1.1	1.75	-0.57		6363	-0.57	3	-0.57
2		5577	0.76	0.88	-0.567		5577	-0.567	2	-0.567
2		5577	0.76	0.88	-0.567		5577	-0.567	2	-0.567
3		4880		0.62	-0.556		4880	-0.556	3	-0.556
3		4880		0.62	-0.556		4880	-0.556	3	-0.556
3		4880		0.62	-0.556		4880	-0.556	3	-0.556
5	0.018	3350	0.33		-0.55		3350	-0.55	5	-0.55
5	0.012	3350	0.33		-0.55		3350	-0.55	5	-0.55
5	0.008	3350	0.33		-0.55		3350	-0.55	5	-0.55
5	0.008	3350	0.33		-0.55		3350	-0.55	5	-0.55
5	0.014	3350	0.33		-0.55		3350	-0.55	5	-0.55
5		5046	0.76	0.75	-0.55	0.8	5046	-0.55	5	-0.55
5		5046	0.76	0.75	-0.55	0.8	5046	-0.55	5	-0.55
5		5046	0.76	0.75	-0.55	0.8	5046	-0.55	5	-0.55
5		5046	0.76	0.75	-0.55	0.8	5046	-0.55	5	-0.55
5		5046	0.76	0.75	-0.55	0.8	5046	-0.55	5	-0.55
2		5166	0.67	0.78	-0.539		5166	-0.539	2	-0.539
2		5166	0.67	0.78	-0.539		5166	-0.539	2	-0.539
3		4984		0.64	-0.535		4984	-0.535	3	-0.535
3		4984		0.64	-0.535		4984	-0.535	3	-0.535
3		4984		0.64	-0.535		4984	-0.535	3	-0.535
4		6004		1.12	-0.533		6004	-0.533	4	-0.533
4		6004		1.12	-0.533		6004	-0.533	4	-0.533
4		6004		1.12	-0.533		6004	-0.533	4	-0.533
4		6004		1.12	-0.533		6004	-0.533	4	-0.533
3		4500	0.64	0.59	-0.524		4500	-0.524	3	-0.524
3		4500	0.64	0.59	-0.524		4500	-0.524	3	-0.524
3		4500	0.64	0.59	-0.524		4500	-0.524	3	-0.524
2		5949	0.88	1.22	-0.497		5949	-0.497	2	-0.497
2		5949	0.88	1.22	-0.497		5949	-0.497	2	-0.497
2		5502	0.71	2.02	-0.489		5502	-0.489	2	-0.489
2		5502	0.71	2.02	-0.489		5502	-0.489	2	-0.489
2		4204	0.53	0.52	-0.48		4204	-0.48	2	-0.48
2		4204	0.53	0.52	-0.48		4204	-0.48	2	-0.48
2		5626		0.81	-0.478		5626	-0.478	2	-0.478
2		5626		0.81	-0.478		5626	-0.478	2	-0.478
2		4259	0.54	0.53	-0.472		4259	-0.472	2	-0.472
2		4259	0.54	0.53	-0.472		4259	-0.472	2	-0.472
2		4094	0.54	0.53	-0.45		4094	-0.45	2	-0.45
2		4094	0.54	0.53	-0.45		4094	-0.45	2	-0.45
2		4096		0.53	-0.449		4096	-0.449	2	-0.449
2		4096		0.53	-0.449		4096	-0.449	2	-0.449
3		5977	0.84	0.91	-0.441		5977	-0.441	3	-0.441
3		5977	0.84	0.91	-0.441		5977	-0.441	3	-0.441
3		5977	0.84	0.91	-0.441		5977	-0.441	3	-0.441
3	0.675		0.85		-0.44	0.694	0	-0.44	3	-0.44
3	0.652		0.85		-0.44	0.694	0	-0.44	3	-0.44
3	0.696		0.85		-0.44	0.694	0	-0.44	3	-0.44
4		5243	0.72	0.82	-0.413		5243	-0.413	4	-0.413
4		5243	0.72	0.82	-0.413		5243	-0.413	4	-0.413
4		5243	0.72	0.82	-0.413		5243	-0.413	4	-0.413
4		5243	0.72	0.82	-0.413		5243	-0.413	4	-0.413
2		5796	0.78	1.04	-0.403		5796	-0.403	2	-0.403
2		5796	0.78	1.04	-0.403		5796	-0.403	2	-0.403
3		5867	0.89	1.3	-0.401		5867	-0.401	3	-0.401
3		5867	0.89	1.3	-0.401		5867	-0.401	3	-0.401
3		5867	0.89	1.3	-0.401		5867	-0.401	3	-0.401
4	0.0085	5401	0.7		-0.4	0.71	5401	-0.4	4	-0.4
4	0.0076	5401	0.7		-0.4	0.71	5401	-0.4	4	-0.4
4	0.015	5401	0.7		-0.4	0.71	5401	-0.4	4	-0.4
4	0.01501	5401	0.7		-0.4	0.71	5401	-0.4	4	-0.4
5		5690	0.89	1	-0.391		5690	-0.391	5	-0.391
5		5690	0.89	1	-0.391		5690	-0.391	5	-0.391
5		5690	0.89	1	-0.391		5690	-0.391	5	-0.391
5		5690	0.89	1	-0.391		5690	-0.391	5	-0.391
5		5690	0.89	1	-0.391		5690	-0.391	5	-0.391
2		5311		0.7	-0.38		5311	-0.38	2	-0.38
2		5311		0.7	-0.38		5311	-0.38	2	-0.38
2		6340	1.07	1.24	-0.38		6340	-0.38	2	-0.38
2		6340	1.07	1.24	-0.38		6340	-0.38	2	-0.38
4		5602	0.97	0.9	-0.374		5602	-0.374	4	-0.374
4		5602	0.97	0.9	-0.374		5602	-0.374	4	-0.374
4	0.192	5602	0.97	0.9	-0.374		5602	-0.374	4	-0.374
4	0.177	5602	0.97	0.9	-0.374		5602	-0.374	4	-0.374
5	0.03	4925	0.69	0.64	-0.37		4925	-0.37	5	-0.37
5	0.013	4925	0.69	0.64	-0.37		4925	-0.37	5	-0.37
5	0.044	4925	0.69	0.64	-0.37		4925	-0.37	5	-0.37
5	0.113	4925	0.69	0.64	-0.37		4925	-0.37	5	-0.37
5	0.11	4925	0.69	0.64	-0.37		4925	-0.37	5	-0.37
2		4508	0.58	0.62	-0.363		4508	-0.363	2	-0.363
2		4508	0.58	0.62	-0.363		4508	-0.363	2	-0.363
2		5857		0.88	-0.361		5857	-0.361	2	-0.361
2		5857		0.88	-0.361		5857	-0.361	2	-0.361
2		6169		1.35	-0.359		6169	-0.359	2	-0.359
2		6169		1.35	-0.359		6169	-0.359	2	-0.359
2		6105	0.85	1.29	-0.345		6105	-0.345	2	-0.345
2		6105	0.85	1.29	-0.345		6105	-0.345	2	-0.345
3		5788		0.87	-0.338		5788	-0.338	3	-0.338
3		5788		0.87	-0.338		5788	-0.338	3	-0.338
3		5788		0.87	-0.338		5788	-0.338	3	-0.338
3		5603		0.9	-0.332		5603	-0.332	3	-0.332
3		5603		0.9	-0.332		5603	-0.332	3	-0.332
3		5603		0.9	-0.332		5603	-0.332	3	-0.332
3		3068	0.13	0.17	-0.33		3068	-0.33	3	-0.33
3		3068	0.13	0.17	-0.33		3068	-0.33	3	-0.33
3		3068	0.13	0.17	-0.33		3068	-0.33	3	-0.33
2		3930	0.61	0.57	-0.33	1.384	3930	-0.33	2	-0.33
2		3930	0.61	0.57	-0.33	1.384	3930	-0.33	2	-0.33
2		4742	0.68	0.66	-0.33	0.999	4742	-0.33	2	-0.33
2		4742	0.68	0.66	-0.33	0.999	4742	-0.33	2	-0.33
2		4498	0.59	0.59	-0.329		4498	-0.329	2	-0.329
2		4498	0.59	0.59	-0.329		4498	-0.329	2	-0.329
2		6075	1.03	1.24	-0.326		6075	-0.326	2	-0.326
2		6075	1.03	1.24	-0.326		6075	-0.326	2	-0.326
2		6133	0.97	1.33	-0.325		6133	-0.325	2	-0.325
2		6133	0.97	1.33	-0.325		6133	-0.325	2	-0.325
3		3896	0.6	0.56	-0.32	1.35	3896	-0.32	3	-0.32
3		3896	0.6	0.56	-0.32	1.35	3896	-0.32	3	-0.32
3		3896	0.6	0.56	-0.32	1.35	3896	-0.32	3	-0.32
4	0.03146	5417	0.8	0.77	-0.32		5417	-0.32	4	-0.32
4	0.03776	5417	0.8	0.77	-0.32		5417	-0.32	4	-0.32
4	0.03839	5417	0.8	0.77	-0.32		5417	-0.32	4	-0.32
4		5417	0.8	0.77	-0.32		5417	-0.32	4	-0.32
2	0.275	5946	1.12	1.69	-0.315		5946	-0.315	2	-0.315
2	0.202	5946	1.12	1.69	-0.315		5946	-0.315	2	-0.315
2		5600	0.8	0.94	-0.314		5600	-0.314	2	-0.314
2		5600	0.8	0.94	-0.314		5600	-0.314	2	-0.314
4		5835	1.03	1.1	-0.311		5835	-0.311	4	-0.311
4		5835	1.03	1.1	-0.311		5835	-0.311	4	-0.311
4		5835	1.03	1.1	-0.311		5835	-0.311	4	-0.311
4		5835	1.03	1.1	-0.311		5835	-0.311	4	-0.311
5	0.0126	4956	0.77		-0.31	0.94	4956	-0.31	5	-0.31
5	0.0208	4956	0.77		-0.31	0.94	4956	-0.31	5	-0.31
5	0.0299	4956	0.77		-0.31	0.94	4956	-0.31	5	-0.31
5	0.0164	4956	0.77		-0.31	0.94	4956	-0.31	5	-0.31
5	0.0223	4956	0.77		-0.31	0.94	4956	-0.31	5	-0.31
2	1.0449	5627	0.89	1.36	-0.31	0.6	5627	-0.31	2	-0.31
2	0.07866	5627	0.89	1.36	-0.31	0.6	5627	-0.31	2	-0.31
4		5018	0.74	0.68	-0.309		5018	-0.309	4	-0.309
4		5018	0.74	0.68	-0.309		5018	-0.309	4	-0.309
4		5018	0.74	0.68	-0.309		5018	-0.309	4	-0.309
4		5018	0.74	0.68	-0.309		5018	-0.309	4	-0.309
3		6186	1	1.53	-0.308		6186	-0.308	3	-0.308
3	0.019	6186	1	1.53	-0.308		6186	-0.308	3	-0.308
3	0.047	6186	1	1.53	-0.308		6186	-0.308	3	-0.308
2	1.42	5799	0.95		-0.306	0.589	5799	-0.306	2	-0.306
2	0.42	5799	0.95		-0.306	0.589	5799	-0.306	2	-0.306
2		5948		1.21	-0.302		5948	-0.302	2	-0.302
2		5948		1.21	-0.302		5948	-0.302	2	-0.302
2		5816		0.96	-0.301		5816	-0.301	2	-0.301
2		5816		0.96	-0.301		5816	-0.301	2	-0.301
3		3359	0.22	0.24	-0.3		3359	-0.3	3	-0.3
3		3359	0.22	0.24	-0.3		3359	-0.3	3	-0.3
3		3359	0.22	0.24	-0.3		3359	-0.3	3	-0.3
2	0.68	3472	0.45		-0.3	1.506	3472	-0.3	2	-0.3
2	0.017	3472	0.45		-0.3	1.506	3472	-0.3	2	-0.3
3	0.0056	3717	0.68	0.5	-0.3	1.41	3717	-0.3	3	-0.3
3	0.01315	3717	0.68	0.5	-0.3	1.41	3717	-0.3	3	-0.3
3	0.03304	3717	0.68	0.5	-0.3	1.41	3717	-0.3	3	-0.3
3		5797	0.85	0.88	-0.299		5797	-0.299	3	-0.299
3		5797	0.85	0.88	-0.299		5797	-0.299	3	-0.299
3		5797	0.85	0.88	-0.299		5797	-0.299	3	-0.299
3		6089		1.02	-0.298		6089	-0.298	3	-0.298
3		6089		1.02	-0.298		6089	-0.298	3	-0.298
3		6089		1.02	-0.298		6089	-0.298	3	-0.298
2		5938	1.13	1.13	-0.297		5938	-0.297	2	-0.297
2		5938	1.13	1.13	-0.297		5938	-0.297	2	-0.297
3		6117		1.33	-0.297		6117	-0.297	3	-0.297
3		6117		1.33	-0.297		6117	-0.297	3	-0.297
3		6117		1.33	-0.297		6117	-0.297	3	-0.297
2		5588		0.82	-0.291		5588	-0.291	2	-0.291
2		5588		0.82	-0.291		5588	-0.291	2	-0.291
2		5638	0.81	0.93	-0.29		5638	-0.29	2	-0.29
2		5638	0.81	0.93	-0.29		5638	-0.29	2	-0.29
3	8.7	4263	0.54	0.56	-0.289		4263	-0.289	3	-0.289
3	10.41	4263	0.54	0.56	-0.289		4263	-0.289	3	-0.289
3		4263	0.54	0.56	-0.289		4263	-0.289	3	-0.289
3		5413		0.74	-0.286		5413	-0.286	3	-0.286
3		5413		0.74	-0.286		5413	-0.286	3	-0.286
3		5413		0.74	-0.286		5413	-0.286	3	-0.286
2	2.5	5805	0.93		-0.281	0.618	5805	-0.281	2	-0.281
3	0.00021	3841	0.52	0.44	-0.28		3841	-0.28	3	-0.28
3	0.0062	3841	0.52	0.44	-0.28		3841	-0.28	3	-0.28
3	0.00201	3841	0.52	0.44	-0.28		3841	-0.28	3	-0.28
2		5211		0.77	-0.28		5211	-0.28	2	-0.28
2		5211		0.77	-0.28		5211	-0.28	2	-0.28
2		6065	0.98	1.03	-0.28		6065	-0.28	2	-0.28
2		6065	1.17	1.23	-0.279		6065	-0.279	2	-0.279
2		6065	1.17	1.23	-0.279		6065	-0.279	2	-0.279
2		6254	1.03	1.28	-0.278	0.451	6254	-0.278	2	-0.278
2		6254	1.03	1.28	-0.278	0.451	6254	-0.278	2	-0.278
3		5790	0.99	1.27	-0.274		5790	-0.274	3	-0.274
3		5790	0.99	1.27	-0.274		5790	-0.274	3	-0.274
3		5790	0.99	1.27	-0.274		5790	-0.274	3	-0.274
2		5787	0.87	0.84	-0.272		5787	-0.272	2	-0.272
2		5787	0.87	0.84	-0.272		5787	-0.272	2	-0.272
2	0.00636	3159	0.16	0.12	-0.27	1.8	3159	-0.27	2	-0.27
2	0.00727	3159	0.16	0.12	-0.27	1.8	3159	-0.27	2	-0.27
2	0.442	6272	1.13	1.53	-0.27		6272	-0.27	2	-0.27
2	3.71	6272	1.13	1.53	-0.27		6272	-0.27	2	-0.27
2		4504	0.59	0.62	-0.266		4504	-0.266	2	-0.266
2		4504	0.59	0.62	-0.266		4504	-0.266	2	-0.266
3	0.00236	3056	0.13	0.17	-0.26	1.78	3056	-0.26	3	-0.26
3	0.00308	3056	0.13	0.17	-0.26	1.78	3056	-0.26	3	-0.26
3	0.00359	3056	0.13	0.17	-0.26	1.78	3056	-0.26	3	-0.26
5		3755	0.54	0.52	-0.26		3755	-0.26	5	-0.26
5		3755	0.54	0.52	-0.26		3755	-0.26	5	-0.26
5		3755	0.54	0.52	-0.26		3755	-0.26	5	-0.26
5		3755	0.54	0.52	-0.26		3755	-0.26	5	-0.26
5		3755	0.54	0.52	-0.26		3755	-0.26	5	-0.26
2		4351		0.57	-0.26		4351	-0.26	2	-0.26
2		4351		0.57	-0.26		4351	-0.26	2	-0.26
2	1.06	6245	1.5	2.57	-0.26		6245	-0.26	2	-0.26
2	2.51	6245	1.5	2.57	-0.26		6245	-0.26	2	-0.26
2		5404		0.89	-0.255		5404	-0.255	2	-0.255
2		5404		0.89	-0.255		5404	-0.255	2	-0.255
2	2.05	6074	1.04	0.94	-0.253		6074	-0.253	2	-0.253
2	1.37	6074	1.04	0.94	-0.253		6074	-0.253	2	-0.253
3	0.0497		0.31	0.29	-0.25	1.63	0	-0.25	3	-0.25
3	0.0173		0.31	0.29	-0.25	1.63	0	-0.25	3	-0.25
3	0.0053		0.31	0.29	-0.25	1.63	0	-0.25	3	-0.25
2	2	5636	1.05	0.96	-0.25		5636	-0.25	2	-0.25
2	28	5636	1.05	0.96	-0.25		5636	-0.25	2	-0.25
2		6435		1.11	-0.244		6435	-0.244	2	-0.244
2		6435		1.11	-0.244		6435	-0.244	2	-0.244
2		4699		0.67	-0.243		4699	-0.243	2	-0.243
2		4699		0.67	-0.243		4699	-0.243	2	-0.243
2	0.36	4462	0.58	0.53	-0.24	1.376	4462	-0.24	2	-0.24
2	0.93	4462	0.58	0.53	-0.24	1.376	4462	-0.24	2	-0.24
4	1.6	5897	1.03	1.29	-0.24		5897	-0.24	4	-0.24
4	1.6	5897	1.03	1.29	-0.24		5897	-0.24	4	-0.24
4		5897	1.03	1.29	-0.24		5897	-0.24	4	-0.24
4		5897	1.03	1.29	-0.24		5897	-0.24	4	-0.24
2		5740		1.22	-0.238		5740	-0.238	2	-0.238
2		5740		1.22	-0.238		5740	-0.238	2	-0.238
2		5986	0.94	0.9	-0.238		5986	-0.238	2	-0.238
2		5986	0.94	0.9	-0.238		5986	-0.238	2	-0.238
3		5631	0.84	0.8	-0.237		5631	-0.237	3	-0.237
3		5631	0.84	0.8	-0.237		5631	-0.237	3	-0.237
3		5631	0.84	0.8	-0.237		5631	-0.237	3	-0.237
2		5774	1.03	1.05	-0.233		5774	-0.233	2	-0.233
2		5774	1.03	1.05	-0.233		5774	-0.233	2	-0.233
2		4623		0.62	-0.232		4623	-0.232	2	-0.232
2		4623		0.62	-0.232		4623	-0.232	2	-0.232
2		5178	0.74	0.77	-0.225		5178	-0.225	2	-0.225
2		5178	0.74	0.77	-0.225		5178	-0.225	2	-0.225
2		5666	0.94	0.99	-0.223		5666	-0.223	2	-0.223
2		5666	0.94	0.99	-0.223		5666	-0.223	2	-0.223
4		6090		1.26	-0.22		6090	-0.22	4	-0.22
4		6090		1.26	-0.22		6090	-0.22	4	-0.22
4		6090		1.26	-0.22		6090	-0.22	4	-0.22
4		6090		1.26	-0.22		6090	-0.22	4	-0.22
3		5918	0.89	1.09	-0.219		5918	-0.219	3	-0.219
3		5918	0.89	1.09	-0.219		5918	-0.219	3	-0.219
3		5918	0.89	1.09	-0.219		5918	-0.219	3	-0.219
2		6189	1.32	1.38	-0.217		6189	-0.217	2	-0.217
2		6189	1.32	1.38	-0.217		6189	-0.217	2	-0.217
2		5812	0.96	1.24	-0.213		5812	-0.213	2	-0.213
2		5812	0.96	1.24	-0.213		5812	-0.213	2	-0.213
5		6050	0.99	1.22	-0.202		6050	-0.202	5	-0.202
5		6050	0.99	1.22	-0.202		6050	-0.202	5	-0.202
5		6050	0.99	1.22	-0.202		6050	-0.202	5	-0.202
5		6050	0.99	1.22	-0.202		6050	-0.202	5	-0.202
5	0.113	6050	0.99	1.22	-0.202		6050	-0.202	5	-0.202
5	1.49	4503	0.62	0.62	-0.201		4503	-0.201	5	-0.201
5	1.11	4503	0.62	0.62	-0.201		4503	-0.201	5	-0.201
5		4503	0.62	0.62	-0.201		4503	-0.201	5	-0.201
5		4503	0.62	0.62	-0.201		4503	-0.201	5	-0.201
5		4503	0.62	0.62	-0.201		4503	-0.201	5	-0.201
2	2.5	4806	1.15	6.85	-0.2	0.95	4806	-0.2	2	-0.2
2	10	4806	1.15	6.85	-0.2	0.95	4806	-0.2	2	-0.2
2	2.24	5605	1.72	1.76	-0.2	0.697	5605	-0.2	2	-0.2
2	2.58	5605	1.72	1.76	-0.2	0.697	5605	-0.2	2	-0.2
2	0.011	5779	0.94	0.98	-0.2		5779	-0.2	2	-0.2
2	1.08	5779	0.94	0.98	-0.2		5779	-0.2	2	-0.2
2	0.014	5911	1.07	1.63	-0.2		5911	-0.2	2	-0.2
2	0.025	5911	1.07	1.63	-0.2		5911	-0.2	2	-0.2
2		6089	1.03	1.26	-0.199		6089	-0.199	2	-0.199
2		6089	1.03	1.26	-0.199		6089	-0.199	2	-0.199
2		5826	0.89	0.84	-0.197		5826	-0.197	2	-0.197
2		5826	0.89	0.84	-0.197		5826	-0.197	2	-0.197
3		4648	0.66	0.59	-0.195		4648	-0.195	3	-0.195
3		4648	0.66	0.59	-0.195		4648	-0.195	3	-0.195
3		4648	0.66	0.59	-0.195		4648	-0.195	3	-0.195
2		3903	0.54	0.5	-0.194		3903	-0.194	2	-0.194
2		3903	0.54	0.5	-0.194		3903	-0.194	2	-0.194
2		5731	0.84	1.06	-0.194		5731	-0.194	2	-0.194
2		5731	0.84	1.06	-0.194		5731	-0.194	2	-0.194
2		5376	0.78	0.79	-0.191		5376	-0.191	2	-0.191
2		5376	0.78	0.79	-0.191		5376	-0.191	2	-0.191
3		5554		0.8	-0.191		5554	-0.191	3	-0.191
3		5554		0.8	-0.191		5554	-0.191	3	-0.191
3		5554		0.8	-0.191		5554	-0.191	3	-0.191
3		5957		0.91	-0.191		5957	-0.191	3	-0.191
3		5957		0.91	-0.191		5957	-0.191	3	-0.191
3		5957		0.91	-0.191		5957	-0.191	3	-0.191
2		5827	0.96	0.89	-0.19		5827	-0.19	2	-0.19
2	0.01447	5827	0.96	0.89	-0.19		5827	-0.19	2	-0.19
2		6158	1.32	1.55	-0.19		6158	-0.19	2	-0.19
2		6158	1.32	1.55	-0.19		6158	-0.19	2	-0.19
3		5676		1.07	-0.188		5676	-0.188	3	-0.188
3		5676		1.07	-0.188		5676	-0.188	3	-0.188
3		5676		1.07	-0.188		5676	-0.188	3	-0.188
2		6023		1.01	-0.188		6023	-0.188	2	-0.188
2		6023		1.01	-0.188		6023	-0.188	2	-0.188
2		3682		0.48	-0.185		3682	-0.185	2	-0.185
2		3682		0.48	-0.185		3682	-0.185	2	-0.185
2		6091		1.26	-0.183		6091	-0.183	2	-0.183
2		6091		1.26	-0.183		6091	-0.183	2	-0.183
2	0.01265	5669	0.91	0.92	-0.18		5669	-0.18	2	-0.18
2	3	5669	0.91	0.92	-0.18		5669	-0.18	2	-0.18
3		5815	0.91	0.9	-0.178		5815	-0.178	3	-0.178
3		5815	0.91	0.9	-0.178		5815	-0.178	3	-0.178
3		5815	0.91	0.9	-0.178		5815	-0.178	3	-0.178
2		5212	0.79	0.78	-0.175		5212	-0.175	2	-0.175
2		5212	0.79	0.78	-0.175		5212	-0.175	2	-0.175
3		5752	0.87	1	-0.171		5752	-0.171	3	-0.171
3		5752	0.87	1	-0.171		5752	-0.171	3	-0.171
3		5752	0.87	1	-0.171		5752	-0.171	3	-0.171
2	1.02	5600	1.1	1.82	-0.17		5600	-0.17	2	-0.17
2	0.02	5600	1.1	1.82	-0.17		5600	-0.17	2	-0.17
2		5744	0.91	0.89	-0.169		5744	-0.169	2	-0.169
2		5744	0.91	0.89	-0.169		5744	-0.169	2	-0.169
2		5848		1.36	-0.167		5848	-0.167	2	-0.167
2		5848		1.36	-0.167		5848	-0.167	2	-0.167
4		5580		0.86	-0.165		5580	-0.165	4	-0.165
4		5580		0.86	-0.165		5580	-0.165	4	-0.165
4		5580		0.86	-0.165		5580	-0.165	4	-0.165
4		5580		0.86	-0.165		5580	-0.165	4	-0.165
2		5938		0.9	-0.165		5938	-0.165	2	-0.165
2		5938		0.9	-0.165		5938	-0.165	2	-0.165
2		4262	0.53	0.56	-0.163		4262	-0.163	2	-0.163
2		4262	0.53	0.56	-0.163		4262	-0.163	2	-0.163
2		5333		0.75	-0.162		5333	-0.162	2	-0.162
2		5333		0.75	-0.162		5333	-0.162	2	-0.162
3		5297	0.79	0.93	-0.161		5297	-0.161	3	-0.161
3		5297	0.79	0.93	-0.161		5297	-0.161	3	-0.161
3		5297	0.79	0.93	-0.161		5297	-0.161	3	-0.161
2	0.00777	3722	0.5	0.49	-0.16	1.51	3722	-0.16	2	-0.16
2	0.0197	3722	0.5	0.49	-0.16	1.51	3722	-0.16	2	-0.16
2		5736		1.43	-0.16		5736	-0.16	2	-0.16
2		5736		1.43	-0.16		5736	-0.16	2	-0.16
2		6474	1.04	1.26	-0.16		6474	-0.16	2	-0.16
2		6474	1.04	1.26	-0.16		6474	-0.16	2	-0.16
2		4710	0.67	0.67	-0.157		4710	-0.157	2	-0.157
2		4710	0.67	0.67	-0.157		4710	-0.157	2	-0.157
2		5644		0.97	-0.157		5644	-0.157	2	-0.157
2		5644		0.97	-0.157		5644	-0.157	2	-0.157
4		5526	0.91	0.89	-0.156		5526	-0.156	4	-0.156
4		5526	0.91	0.89	-0.156		5526	-0.156	4	-0.156
4		5526	0.91	0.89	-0.156		5526	-0.156	4	-0.156
4		5526	0.91	0.89	-0.156		5526	-0.156	4	-0.156
3		6106		1.36	-0.154		6106	-0.154	3	-0.154
3		6106		1.36	-0.154		6106	-0.154	3	-0.154
3		6106		1.36	-0.154		6106	-0.154	3	-0.154
3		5479		1.01	-0.153		5479	-0.153	3	-0.153
3		5479		1.01	-0.153		5479	-0.153	3	-0.153
3		5479		1.01	-0.153		5479	-0.153	3	-0.153
4	0.98	4252	0.55	0.56	-0.151		4252	-0.151	4	-0.151
4	0.72	4252	0.55	0.56	-0.151		4252	-0.151	4	-0.151
4		4252	0.55	0.56	-0.151		4252	-0.151	4	-0.151
4		4252	0.55	0.56	-0.151		4252	-0.151	4	-0.151
3		5642		0.84	-0.151		5642	-0.151	3	-0.151
3		5642		0.84	-0.151		5642	-0.151	3	-0.151
3		5642		0.84	-0.151		5642	-0.151	3	-0.151
2		5900	1.05	1.18	-0.151		5900	-0.151	2	-0.151
2		5900	1.05	1.18	-0.151		5900	-0.151	2	-0.151
2		5960		1.15	-0.151		5960	-0.151	2	-0.151
2		5960		1.15	-0.151		5960	-0.151	2	-0.151
2		6067		1.46	-0.151		6067	-0.151	2	-0.151
2		6067		1.46	-0.151		6067	-0.151	2	-0.151
3	0.02731	5075	0.83	0.78	-0.15	0.826	5075	-0.15	3	-0.15
3	0.02473	5075	0.83	0.78	-0.15	0.826	5075	-0.15	3	-0.15
3	0.02026	5075	0.83	0.78	-0.15	0.826	5075	-0.15	3	-0.15
2	1.85	5164	1.44	4.3	-0.15	0.891	5164	-0.15	2	-0.15
2	0.895	5164	1.44	4.3	-0.15	0.891	5164	-0.15	2	-0.15
2	0.0145	5627	0.91	1.06	-0.15		5627	-0.15	2	-0.15
2	0.054	5627	0.91	1.06	-0.15		5627	-0.15	2	-0.15
2		4321		0.55	-0.149		4321	-0.149	2	-0.149
2		4321		0.55	-0.149		4321	-0.149	2	-0.149
3		5764	0.94	1.19	-0.149		5764	-0.149	3	-0.149
3		5764	0.94	1.19	-0.149		5764	-0.149	3	-0.149
3		5764	0.94	1.19	-0.149		5764	-0.149	3	-0.149
3		5571	0.86	0.8	-0.145		5571	-0.145	3	-0.145
3		5571	0.86	0.8	-0.145		5571	-0.145	3	-0.145
3		5571	0.86	0.8	-0.145		5571	-0.145	3	-0.145
2		5615		0.81	-0.145		5615	-0.145	2	-0.145
2		5615		0.81	-0.145		5615	-0.145	2	-0.145
3		6090		1.33	-0.145		6090	-0.145	3	-0.145
3		6090		1.33	-0.145		6090	-0.145	3	-0.145
3		6090		1.33	-0.145		6090	-0.145	3	-0.145
2		6045	1.05	1.22	-0.144		6045	-0.144	2	-0.144
2		6045	1.05	1.22	-0.144		6045	-0.144	2	-0.144
2	0.027	4324	0.7		-0.14	1.33	4324	-0.14	2	-0.14
2	0.17	4324	0.7		-0.14	1.33	4324	-0.14	2	-0.14
